"OrthologGroup" "Species1" "GeneSpecies1" "Species2" "GeneSpecies2" "MaxPVal"
"OG0020540" "Nor" "PICAB_chr10_M00002887288" "Scots" "Pinsyl_asmbl_39728.p1.p1" " 1.80e-02"
"OG0024914" "Nor" "PICAB_chr03_M00000709888" "Scots" "Pinsyl_asmbl_119344.p1.p1" " 1.85e-02"
"OG0020681" "Nor" "PICAB_chr12_M00003291513" "Scots" "Pinsyl_asmbl_107409.p1.p1" " 1.89e-02"
"OG0002375" "Nor" "PICAB_chr09_M00002548649" "Scots" "Pinsyl_asmbl_85767.p1.p1" " 1.91e-02"
"OG0020447" "Nor" "PICAB_chr09_M00002615348" "Scots" "Pinsyl_asmbl_27840.p1.p1" " 1.96e-02"
"OG0010507" "Nor" "PICAB_chr02_M00000615727" "Scots" "Pinsyl_asmbl_38948.p1.p1" " 1.97e-02"
"OG0017488" "Nor" "PICAB_chr10_M00002918777" "Scots" "Pinsyl_asmbl_29723.p1.p1" " 1.98e-02"
"OG0011668" "Nor" "PICAB_chr07_M00001960367" "Scots" "Pinsyl_asmbl_46895.p1.p1" " 2.00e-02"
"OG0020433" "Nor" "PICAB_chr09_M00002593260" "Scots" "Pinsyl_asmbl_92258.p1.p1" " 2.17e-02"
"OG0009953" "Nor" "PICAB_chr11_M00002970291" "Scots" "Pinsyl_asmbl_117667.p1.p1" " 2.30e-02"
"OG0019519" "Nor" "PICAB_chr01_M00000230849" "Scots" "Pinsyl_asmbl_3827.p1.p1" " 2.35e-02"
"OG0011139" "Nor" "PICAB_chr09_M00002568675" "Scots" "Pinsyl_asmbl_25810.p1.p1" " 2.40e-02"
"OG0011691" "Nor" "PICAB_chr05_M00001341169" "Scots" "Pinsyl_asmbl_109796.p1.p1" " 2.41e-02"
"OG0019629" "Nor" "PICAB_chr02_M00000534687" "Scots" "Pinsyl_asmbl_84301.p1.p1" " 2.42e-02"
"OG0004116" "Nor" "PICAB_chr09_M00002535113" "Scots" "Pinsyl_asmbl_85943.p1.p1" " 2.52e-02"
"OG0010700" "Nor" "PICAB_sUL12_M00000634654" "Scots" "Pinsyl_asmbl_39881.p1.p1" " 2.54e-02"
"OG0011396" "Nor" "PICAB_chr11_M00002940499" "Scots" "Pinsyl_asmbl_20450.p1.p1" " 2.74e-02"
"OG0008668" "Nor" "PICAB_chr11_M00002943889" "Scots" "Pinsyl_asmbl_20794.p1.p1" " 2.80e-02"
"OG0009928" "Nor" "PICAB_chr04_M00001033916" "Scots" "Pinsyl_asmbl_12178.p1.p1" " 2.90e-02"
"OG0020631" "Nor" "PICAB_chr11_M00003133628" "Scots" "Pinsyl_asmbl_35135.p1.p1" " 3.00e-02"
"OG0004882" "Nor" "PICAB_chr02_M00000594902" "Scots" "Pinsyl_asmbl_79429.p1.p1" " 3.04e-02"
"OG0006198" "Nor" "PICAB_chr01_M00000105826" "Scots" "Pinsyl_asmbl_115139.p1.p1" " 3.04e-02"
"OG0017189" "Nor" "PICAB_chr04_M00001025176" "Scots" "Pinsyl_asmbl_141180.p1.p1" " 3.06e-02"
"OG0025619" "Nor" "PICAB_chr11_M00003110044" "Scots" "Pinsyl_asmbl_132439.p1.p1" " 3.37e-02"
"OG0012613" "Nor" "PICAB_chr07_M00001967659" "Scots" "Pinsyl_asmbl_40519.p1.p1" " 3.44e-02"
"OG0006375" "Nor" "PICAB_chr01_M00000297367" "Scots" "Pinsyl_asmbl_25325.p1.p1" " 3.44e-02"
"OG0020029" "Nor" "PICAB_chr06_M00001610368" "Scots" "Pinsyl_asmbl_52058.p1.p1" " 3.46e-02"
"OG0008740" "Nor" "PICAB_chr11_M00003015506" "Scots" "Pinsyl_asmbl_107798.p1.p1" " 3.50e-02"
"OG0024619" "Nor" "PICAB_cUL08_M00003507785" "Scots" "Pinsyl_asmbl_123940.p1.p1" " 3.51e-02"
"OG0008770" "Nor" "PICAB_chr06_M00001573227" "Scots" "Pinsyl_asmbl_114128.p1.p1" " 3.80e-02"
"OG0014983" "Nor" "PICAB_chr08_M00002104544" "Scots" "Pinsyl_asmbl_120086.p1.p1" " 3.81e-02"
"OG0020034" "Nor" "PICAB_chr06_M00001623639" "Scots" "Pinsyl_asmbl_17826.p1.p1" " 3.84e-02"
"OG0008900" "Nor" "PICAB_chr08_M00002315217" "Scots" "Pinsyl_asmbl_44769.p1.p1" " 3.87e-02"
"OG0003255" "Nor" "PICAB_chr08_M00002279443" "Scots" "Pinsyl_asmbl_66683.p1.p1" " 3.90e-02"
"OG0003831" "Nor" "PICAB_cUL12_M00003556058" "Scots" "Pinsyl_asmbl_41400.p1.p1" " 3.96e-02"
"OG0007508" "Nor" "PICAB_chr08_M00002121355" "Scots" "Pinsyl_asmbl_7942.p1.p1" " 4.08e-02"
"OG0019530" "Nor" "PICAB_chr01_M00000244557" "Scots" "Pinsyl_asmbl_101909.p1.p1" " 4.11e-02"
"OG0020742" "Nor" "PICAB_sUP00_M00000632140" "Scots" "Pinsyl_asmbl_133729.p1.p1" " 4.19e-02"
"OG0019727" "Nor" "PICAB_chr03_M00000763846" "Scots" "Pinsyl_asmbl_50170.p1.p1" " 4.39e-02"
"OG0017510" "Nor" "PICAB_chr11_M00003085338" "Scots" "Pinsyl_asmbl_128381.p1.p1" " 4.43e-02"
"OG0008742" "Nor" "PICAB_chr01_M00000282538" "Scots" "Pinsyl_asmbl_56850.p1.p1" " 4.85e-02"
"OG0009181" "Nor" "PICAB_chr07_M00001906959" "Scots" "Pinsyl_asmbl_121285.p1.p1" " 4.92e-02"
"OG0011592" "Nor" "PICAB_chr04_M00001033798" "Scots" "Pinsyl_asmbl_64072.p1.p1" " 5.15e-02"
"OG0011852" "Nor" "PICAB_chr01_M00000233108" "Scots" "Pinsyl_asmbl_114301.p1.p1" " 5.32e-02"
"OG0019923" "Nor" "PICAB_chr05_M00001317101" "Scots" "Pinsyl_asmbl_97991.p1.p1" " 5.50e-02"
"OG0009755" "Nor" "PICAB_chr05_M00001442836" "Scots" "Pinsyl_asmbl_109523.p1.p1" " 5.58e-02"
"OG0016857" "Nor" "PICAB_chr07_M00002052389" "Scots" "Pinsyl_asmbl_6184.p1.p1" " 5.76e-02"
"OG0005036" "Nor" "PICAB_chr10_M00002788272" "Scots" "Pinsyl_asmbl_49620.p1.p1" " 5.99e-02"
"OG0008573" "Nor" "PICAB_chr04_M00000986722" "Scots" "Pinsyl_asmbl_92803.p1.p1" " 6.07e-02"
"OG0020648" "Nor" "PICAB_chr12_M00003210821" "Scots" "Pinsyl_asmbl_24361.p1.p1" " 6.32e-02"
"OG0010620" "Nor" "PICAB_chr06_M00001732345" "Scots" "Pinsyl_asmbl_111221.p1.p1" " 6.50e-02"
"OG0004587" "Nor" "PICAB_chr10_M00002836473" "Scots" "Pinsyl_asmbl_128869.p1.p1" " 7.09e-02"
"OG0011206" "Nor" "PICAB_chr10_M00002713096" "Scots" "Pinsyl_asmbl_134614.p1.p1" " 7.48e-02"
"OG0008367" "Nor" "PICAB_chr05_M00001329978" "Scots" "Pinsyl_asmbl_27132.p1.p1" " 7.49e-02"
"OG0020222" "Nor" "PICAB_chr07_M00002048943" "Scots" "Pinsyl_asmbl_6063.p1.p1" " 8.11e-02"
"OG0005483" "Nor" "PICAB_chr01_M00000061874" "Scots" "Pinsyl_asmbl_65291.p1.p1" " 8.49e-02"
"OG0019711" "Nor" "PICAB_chr03_M00000736690" "Scots" "Pinsyl_asmbl_39389.p1.p1" " 8.99e-02"
"OG0020338" "Nor" "PICAB_chr09_M00002353769" "Scots" "Pinsyl_asmbl_108742.p1.p1" " 1.00e-01"
"OG0020094" "Nor" "PICAB_chr07_M00001780463" "Scots" "Pinsyl_asmbl_18123.p1.p1" " 1.01e-01"
"OG0020037" "Nor" "PICAB_chr06_M00001629988" "Scots" "Pinsyl_asmbl_29350.p1.p1" " 1.01e-01"
"OG0012782" "Nor" "PICAB_chr04_M00001138912" "Scots" "Pinsyl_asmbl_106404.p1.p1" " 1.02e-01"
"OG0020204" "Nor" "PICAB_chr07_M00002003122" "Scots" "Pinsyl_asmbl_37918.p1.p1" " 1.19e-01"
"OG0006316" "Nor" "PICAB_chr01_M00000106929" "Scots" "Pinsyl_asmbl_9783.p1.p1" " 1.21e-01"
"OG0007017" "Nor" "PICAB_chr01_M00000190313" "Scots" "Pinsyl_asmbl_142503.p1.p1" " 1.21e-01"
"OG0017561" "Nor" "PICAB_sUL03_M00000016097" "Scots" "Pinsyl_asmbl_112747.p1.p1" " 1.22e-01"
"OG0002379" "Nor" "PICAB_chr03_M00000820236" "Scots" "Pinsyl_asmbl_496.p1.p1" " 1.22e-01"
"OG0009978" "Nor" "PICAB_chr06_M00001547364" "Scots" "Pinsyl_asmbl_5903.p1.p1" " 1.30e-01"
"OG0009055" "Nor" "PICAB_chr06_M00001661198" "Scots" "Pinsyl_asmbl_110306.p1.p1" " 1.34e-01"
"OG0014088" "Nor" "PICAB_chr09_M00002384748" "Scots" "Pinsyl_asmbl_28889.p1.p1" " 1.35e-01"
"OG0013981" "Nor" "PICAB_chr03_M00000679705" "Scots" "Pinsyl_asmbl_94068.p1.p1" " 1.35e-01"
"OG0012871" "Nor" "PICAB_chr05_M00001363668" "Scots" "Pinsyl_asmbl_68761.p1.p1" " 1.38e-01"
"OG0017057" "Nor" "PICAB_chr02_M00000359719" "Scots" "Pinsyl_asmbl_115660.p1.p1" " 1.47e-01"
"OG0017045" "Nor" "PICAB_chr01_M00000298619" "Scots" "Pinsyl_asmbl_25286.p1.p1" " 1.48e-01"
"OG0012661" "Nor" "PICAB_chr04_M00001145319" "Scots" "Pinsyl_asmbl_2597.p1.p1" " 1.52e-01"
"OG0010199" "Nor" "PICAB_chr12_M00003257557" "Scots" "Pinsyl_asmbl_120678.p1.p1" " 1.55e-01"
"OG0003380" "Nor" "PICAB_chr06_M00001542281" "Scots" "Pinsyl_asmbl_48065.p1.p1" " 1.67e-01"
"OG0012564" "Nor" "PICAB_chr08_M00002283141" "Scots" "Pinsyl_asmbl_64602.p1.p1" " 1.68e-01"
"OG0020354" "Nor" "PICAB_chr09_M00002402782" "Scots" "Pinsyl_asmbl_135459.p1.p1" " 1.71e-01"
"OG0020207" "Nor" "PICAB_chr07_M00002003941" "Scots" "Pinsyl_asmbl_37802.p1.p1" " 1.77e-01"
"OG0025392" "Nor" "PICAB_chr08_M00002188500" "Scots" "Pinsyl_asmbl_138982.p1.p1" " 1.82e-01"
"OG0009770" "Nor" "PICAB_chr10_M00002645327" "Scots" "Pinsyl_asmbl_59782.p1.p1" " 1.90e-01"
"OG0015123" "Nor" "PICAB_chr02_M00000403463" "Scots" "Pinsyl_asmbl_101532.p1.p1" " 2.00e-01"
"OG0005293" "Nor" "PICAB_chr05_M00001322639" "Scots" "Pinsyl_asmbl_133068.p1.p1" " 2.15e-01"
"OG0006971" "Nor" "PICAB_chr07_M00001816686" "Scots" "Pinsyl_asmbl_86495.p1.p1" " 2.19e-01"
"OG0012398" "Nor" "PICAB_chr02_M00000580399" "Scots" "Pinsyl_asmbl_102815.p1.p1" " 2.19e-01"
"OG0005185" "Nor" "PICAB_chr09_M00002625712" "Scots" "Pinsyl_asmbl_10623.p1.p1" " 2.29e-01"
"OG0019592" "Nor" "PICAB_chr02_M00000410632" "Scots" "Pinsyl_asmbl_112014.p1.p1" " 2.30e-01"
"OG0011288" "Nor" "PICAB_chr11_M00002961658" "Scots" "Pinsyl_asmbl_76726.p1.p1" " 2.36e-01"
"OG0008831" "Nor" "PICAB_chr07_M00001842343" "Scots" "Pinsyl_asmbl_45195.p1.p1" " 2.39e-01"
"OG0020596" "Nor" "PICAB_chr11_M00003055183" "Scots" "Pinsyl_asmbl_4112.p1.p1" " 2.53e-01"
"OG0020142" "Nor" "PICAB_chr07_M00001873058" "Scots" "Pinsyl_asmbl_107039.p1.p1" " 2.60e-01"
"OG0001657" "Nor" "PICAB_chr06_M00001513759" "Scots" "Pinsyl_asmbl_137666.p1.p1" " 2.62e-01"
"OG0008421" "Nor" "PICAB_chr01_M00000192275" "Scots" "Pinsyl_asmbl_23379.p1.p1" " 2.64e-01"
"OG0015581" "Nor" "PICAB_chr12_M00003441482" "Scots" "Pinsyl_asmbl_62011.p1.p1" " 2.66e-01"
"OG0001621" "Nor" "PICAB_chr08_M00002300061" "Scots" "Pinsyl_asmbl_31942.p1.p1" " 2.66e-01"
"OG0020520" "Nor" "PICAB_chr10_M00002816370" "Scots" "Pinsyl_asmbl_118260.p1.p1" " 2.70e-01"
"OG0007548" "Nor" "PICAB_chr01_M00000148020" "Scots" "Pinsyl_asmbl_117089.p1.p1" " 2.73e-01"
"OG0020110" "Nor" "PICAB_chr07_M00001809426" "Scots" "Pinsyl_asmbl_36510.p1.p1" " 2.86e-01"
"OG0015161" "Nor" "PICAB_chr11_M00003056176" "Scots" "Pinsyl_asmbl_4158.p1.p1" " 3.06e-01"
"OG0004779" "Nor" "PICAB_chr11_M00003153086" "Scots" "Pinsyl_asmbl_91456.p1.p1" " 3.09e-01"
"OG0007044" "Nor" "PICAB_chr02_M00000505377" "Scots" "Pinsyl_asmbl_30723.p1.p1" " 3.29e-01"
"OG0015050" "Nor" "PICAB_chr11_M00002945823" "Scots" "Pinsyl_asmbl_20691.p1.p1" " 3.35e-01"
"OG0003394" "Nor" "PICAB_chr05_M00001312584" "Scots" "Pinsyl_asmbl_123178.p1.p1" " 3.37e-01"
"OG0019627" "Nor" "PICAB_chr02_M00000532347" "Scots" "Pinsyl_asmbl_84878.p1.p1" " 3.37e-01"
"OG0020167" "Nor" "PICAB_chr07_M00001910711" "Scots" "Pinsyl_asmbl_127061.p1.p1" " 3.45e-01"
"OG0013986" "Nor" "PICAB_chr03_M00000696991" "Scots" "Pinsyl_asmbl_59537.p1.p1" " 3.49e-01"
"OG0009946" "Nor" "PICAB_chr04_M00001170821" "Scots" "Pinsyl_asmbl_113503.p1.p1" " 3.54e-01"
"OG0011700" "Nor" "PICAB_chr12_M00003331217" "Scots" "Pinsyl_asmbl_90582.p1.p1" " 3.55e-01"
"OG0005585" "Nor" "PICAB_chr02_M00000495627" "Scots" "Pinsyl_asmbl_121146.p1.p1" " 3.58e-01"
"OG0019453" "Nor" "PICAB_chr01_M00000100755" "Scots" "Pinsyl_asmbl_73088.p1.p1" " 3.61e-01"
"OG0012416" "Nor" "PICAB_chr12_M00003181029" "Scots" "Pinsyl_asmbl_84598.p1.p1" " 3.65e-01"
"OG0005131" "Nor" "PICAB_chr12_M00003212313" "Scots" "Pinsyl_asmbl_24377.p1.p1" " 3.67e-01"
"OG0020197" "Nor" "PICAB_chr07_M00001988958" "Scots" "Pinsyl_asmbl_36093.p1.p1" " 3.75e-01"
"OG0009649" "Nor" "PICAB_chr03_M00000665177" "Scots" "Pinsyl_asmbl_27438.p1.p1" " 3.75e-01"
"OG0010474" "Nor" "PICAB_chr10_M00002814495" "Scots" "Pinsyl_asmbl_41170.p1.p1" " 4.04e-01"
"OG0011818" "Nor" "PICAB_chr07_M00001936274" "Scots" "Pinsyl_asmbl_64133.p1.p1" " 4.08e-01"
"OG0015327" "Nor" "PICAB_chr02_M00000429303" "Scots" "Pinsyl_asmbl_128498.p1.p1" " 4.12e-01"
"OG0010575" "Nor" "PICAB_chr06_M00001559256" "Scots" "Pinsyl_asmbl_100289.p1.p1" " 4.13e-01"
"OG0009648" "Nor" "PICAB_chr04_M00001046080" "Scots" "Pinsyl_asmbl_91832.p1.p1" " 4.24e-01"
"OG0008226" "Nor" "PICAB_chr06_M00001662359" "Scots" "Pinsyl_asmbl_104354.p1.p1" " 4.35e-01"
"OG0005591" "Nor" "PICAB_chr06_M00001512041" "Scots" "Pinsyl_asmbl_75058.p1.p1" " 4.44e-01"
"OG0006670" "Nor" "PICAB_cUL01_M00003532266" "Scots" "Pinsyl_asmbl_36407.p1.p1" " 4.47e-01"
"OG0006328" "Nor" "PICAB_chr04_M00001213574" "Scots" "Pinsyl_asmbl_53440.p1.p1" " 4.91e-01"
"OG0009786" "Nor" "PICAB_chr03_M00000908931" "Scots" "Pinsyl_asmbl_106202.p1.p1" " 4.91e-01"
"OG0007002" "Nor" "PICAB_chr05_M00001446870" "Scots" "Pinsyl_asmbl_109601.p1.p1" " 4.95e-01"
"OG0009194" "Nor" "PICAB_chr04_M00001052399" "Scots" "Pinsyl_asmbl_43861.p1.p1" " 4.99e-01"
"OG0002828" "Nor" "PICAB_chr12_M00003244332" "Scots" "Pinsyl_asmbl_97048.p1.p1" " 4.99e-01"
"OG0007474" "Nor" "PICAB_chr07_M00002019660" "Scots" "Pinsyl_asmbl_72679.p1.p1" " 5.16e-01"
"OG0015203" "Nor" "PICAB_chr06_M00001559274" "Scots" "Pinsyl_asmbl_100274.p1.p1" " 5.19e-01"
"OG0005678" "Nor" "PICAB_chr09_M00002613777" "Scots" "Pinsyl_asmbl_128739.p1.p1" " 5.26e-01"
"OG0015459" "Nor" "PICAB_chr07_M00002014525" "Scots" "Pinsyl_asmbl_112111.p1.p1" " 5.37e-01"
"OG0020701" "Nor" "PICAB_chr12_M00003365104" "Scots" "Pinsyl_asmbl_91601.p1.p1" " 5.40e-01"
"OG0020580" "Nor" "PICAB_chr11_M00002976760" "Scots" "Pinsyl_asmbl_7397.p1.p1" " 5.40e-01"
"OG0007387" "Nor" "PICAB_chr03_M00000735992" "Scots" "Pinsyl_asmbl_39380.p1.p1" " 5.51e-01"
"OG0005063" "Nor" "PICAB_chr11_M00003082343" "Scots" "Pinsyl_asmbl_91930.p1.p1" " 5.59e-01"
"OG0009137" "Nor" "PICAB_chr02_M00000448781" "Scots" "Pinsyl_asmbl_70823.p1.p1" " 5.59e-01"
"OG0007117" "Nor" "PICAB_chr09_M00002519203" "Scots" "Pinsyl_asmbl_68279.p1.p1" " 5.64e-01"
"OG0017088" "Nor" "PICAB_chr02_M00000530862" "Scots" "Pinsyl_asmbl_37615.p1.p1" " 5.80e-01"
"OG0003356" "Nor" "PICAB_chr01_M00000316060" "Scots" "Pinsyl_asmbl_35860.p1.p1" " 6.09e-01"
"OG0008094" "Nor" "PICAB_chr06_M00001642429" "Scots" "Pinsyl_asmbl_13060.p1.p1" " 6.12e-01"
"OG0010238" "Nor" "PICAB_chr11_M00002952014" "Scots" "Pinsyl_asmbl_112336.p1.p1" " 6.22e-01"
"OG0015286" "Nor" "PICAB_chr01_M00000145869" "Scots" "Pinsyl_asmbl_35873.p1.p1" " 6.57e-01"
"OG0016870" "Nor" "PICAB_chr11_M00003024491" "Scots" "Pinsyl_asmbl_128948.p1.p1" " 6.65e-01"
"OG0004083" "Nor" "PICAB_chr08_M00002080932" "Scots" "Pinsyl_asmbl_303.p1.p1" " 6.74e-01"
"OG0003720" "Nor" "PICAB_chr07_M00001899323" "Scots" "Pinsyl_asmbl_118386.p1.p1" " 6.79e-01"
"OG0005225" "Nor" "PICAB_chr09_M00002495919" "Scots" "Pinsyl_asmbl_129206.p1.p1" " 6.92e-01"
"OG0020359" "Nor" "PICAB_chr09_M00002419524" "Scots" "Pinsyl_asmbl_79866.p1.p1" " 7.07e-01"
"OG0003598" "Nor" "PICAB_chr02_M00000472320" "Scots" "Pinsyl_asmbl_133089.p1.p1" " 7.13e-01"
"OG0015158" "Nor" "PICAB_chr03_M00000798479" "Scots" "Pinsyl_asmbl_100962.p1.p1" " 7.15e-01"
"OG0013849" "Nor" "PICAB_chr11_M00003036806" "Scots" "Pinsyl_asmbl_100549.p1.p1" " 7.34e-01"
"OG0003489" "Nor" "PICAB_chr06_M00001750426" "Scots" "Pinsyl_asmbl_23186.p1.p1" " 7.74e-01"
"OG0016984" "Nor" "PICAB_chr01_M00000054030" "Scots" "Pinsyl_asmbl_21599.p1.p1" " 7.90e-01"
"OG0017143" "Nor" "PICAB_chr03_M00000836266" "Scots" "Pinsyl_asmbl_127184.p1.p1" " 7.92e-01"
"OG0001228" "Nor" "PICAB_cUL01_M00003531761" "Scots" "Pinsyl_asmbl_1074.p1.p1" " 8.76e-01"
"OG0011468" "Nor" "PICAB_chr05_M00001277704" "Scots" "Pinsyl_asmbl_72435.p1.p1" " 8.78e-01"
"OG0010956" "Nor" "PICAB_chr12_M00003372738" "Scots" "Pinsyl_asmbl_78508.p1.p1" " 9.10e-01"
"OG0024845" "Nor" "PICAB_chr02_M00000526814" "Scots" "Pinsyl_asmbl_115298.p1.p1" " 9.69e-01"
"OG0020471" "Nor" "PICAB_chr10_M00002688148" "Scots" "Pinsyl_asmbl_79629.p1.p1" " 9.76e-01"
"OG0019639" "Nor" "PICAB_chr02_M00000561648" "Scots" "Pinsyl_asmbl_76106.p1.p1" " 9.98e-01"
"OG0001457" "Nor" "PICAB_chr03_M00000647418" "Scots" "Pinsyl_asmbl_5077.p1.p1" " 1.00e+00"
"OG0002962" "Nor" "PICAB_chr09_M00002622455" "Scots" "Pinsyl_asmbl_10514.p1.p1" " 1.00e+00"
"OG0003286" "Nor" "PICAB_chr08_M00002244735" "Scots" "Pinsyl_asmbl_95187.p1.p1" " 1.00e+00"
"OG0003602" "Nor" "PICAB_chr07_M00001909228" "Scots" "Pinsyl_asmbl_139765.p1.p1" " 1.00e+00"
"OG0003709" "Nor" "PICAB_chr03_M00000779433" "Scots" "Pinsyl_asmbl_101381.p1.p1" " 1.00e+00"
"OG0007366" "Nor" "PICAB_chr11_M00002955757" "Scots" "Pinsyl_asmbl_112166.p1.p1" " 1.00e+00"
"OG0007959" "Nor" "PICAB_chr01_M00000208984" "Scots" "Pinsyl_asmbl_96107.p1.p1" " 1.00e+00"
"OG0007984" "Nor" "PICAB_chr05_M00001231067" "Scots" "Pinsyl_asmbl_9562.p1.p1" " 1.00e+00"
"OG0008042" "Nor" "PICAB_chr03_M00000873011" "Scots" "Pinsyl_asmbl_105367.p1.p1" " 1.00e+00"
"OG0008897" "Nor" "PICAB_chr07_M00001951757" "Scots" "Pinsyl_asmbl_46560.p1.p1" " 1.00e+00"
"OG0009982" "Nor" "PICAB_chr01_M00000025474" "Scots" "Pinsyl_asmbl_129081.p1.p1" " 1.00e+00"
"OG0012852" "Nor" "PICAB_chr04_M00001056702" "Scots" "Pinsyl_asmbl_116864.p1.p1" " 1.00e+00"
"OG0016591" "Nor" "PICAB_chr01_M00000135853" "Scots" "Pinsyl_asmbl_110032.p1.p1" " 1.00e+00"
"OG0017029" "Nor" "PICAB_chr01_M00000240086" "Scots" "Pinsyl_asmbl_132218.p1.p1" " 1.00e+00"
"OG0017038" "Nor" "PICAB_chr01_M00000262552" "Scots" "Pinsyl_asmbl_133365.p1.p1" " 1.00e+00"
"OG0019484" "Nor" "PICAB_chr01_M00000155851" "Scots" "Pinsyl_asmbl_108985.p1.p1" " 1.00e+00"
"OG0019828" "Nor" "PICAB_chr04_M00001035618" "Scots" "Pinsyl_asmbl_12253.p1.p1" " 1.00e+00"
"OG0020290" "Nor" "PICAB_chr08_M00002211666" "Scots" "Pinsyl_asmbl_118024.p1.p1" " 1.00e+00"
"OG0020462" "Nor" "PICAB_chr10_M00002644085" "Scots" "Pinsyl_asmbl_59837.p1.p1" " 1.00e+00"
"OG0014983" "Nor" "PICAB_chr08_M00002104544" "Birch" "Bpev01.c0062.g0038.m0001" "5.32e-02"
"OG0008831" "Nor" "PICAB_chr07_M00001842343" "Birch" "Bpev01.c1642.g0003.m0001" "5.36e-02"
"OG0004601" "Nor" "PICAB_chr09_M00002422183" "Birch" "Bpev01.c0419.g0001.m0001" "5.76e-02"
"OG0008724" "Nor" "PICAB_chr05_M00001493638" "Birch" "Bpev01.c0192.g0015.m0001" "6.31e-02"
"OG0008226" "Nor" "PICAB_chr06_M00001662359" "Birch" "Bpev01.c0571.g0013.m0001" "8.55e-02"
"OG0007366" "Nor" "PICAB_chr11_M00002955757" "Birch" "Bpev01.c1155.g0002.m0001" "9.03e-02"
"OG0009154" "Nor" "PICAB_chr11_M00003035675" "Birch" "Bpev01.c0245.g0056.m0001" "1.12e-01"
"OG0007984" "Nor" "PICAB_chr05_M00001231067" "Birch" "Bpev01.c0449.g0035.m0001" "1.35e-01"
"OG0003489" "Nor" "PICAB_chr06_M00001750426" "Birch" "Bpev01.c0154.g0019.m0001" "1.36e-01"
"OG0011468" "Nor" "PICAB_chr05_M00001277704" "Birch" "Bpev01.c1040.g0012.m0001" "1.59e-01"
"OG0003720" "Nor" "PICAB_chr07_M00001899323" "Birch" "Bpev01.c0027.g0153.m0001" "1.69e-01"
"OG0008770" "Nor" "PICAB_chr06_M00001573227" "Birch" "Bpev01.c0946.g0006.m0001" "1.88e-01"
"OG0011700" "Nor" "PICAB_chr12_M00003331217" "Birch" "Bpev01.c0789.g0010.m0001" "1.94e-01"
"OG0003286" "Nor" "PICAB_chr08_M00002244735" "Birch" "Bpev01.c0470.g0009.m0001" "2.01e-01"
"OG0011691" "Nor" "PICAB_chr05_M00001341169" "Birch" "Bpev01.c0127.g0109.m0001" "2.35e-01"
"OG0005289" "Nor" "PICAB_chr09_M00002503183" "Birch" "Bpev01.c2594.g0006.m0001" "2.53e-01"
"OG0010700" "Nor" "PICAB_sUL12_M00000634654" "Birch" "Bpev01.c0848.g0039.m0001" "2.54e-01"
"OG0006375" "Nor" "PICAB_chr01_M00000297367" "Birch" "Bpev01.c0120.g0053.m0001" "3.09e-01"
"OG0011592" "Nor" "PICAB_chr04_M00001033798" "Birch" "Bpev01.c0022.g0150.m0001" "3.17e-01"
"OG0009786" "Nor" "PICAB_chr03_M00000908931" "Birch" "Bpev01.c0390.g0018.m0001" "3.17e-01"
"OG0006018" "Nor" "PICAB_chr03_M00000832322" "Birch" "Bpev01.c0000.g0204.m0001" "3.17e-01"
"OG0012506" "Nor" "PICAB_chr01_M00000233640" "Birch" "Bpev01.c0472.g0021.m0001" "3.36e-01"
"OG0006328" "Nor" "PICAB_chr04_M00001213574" "Birch" "Bpev01.c0044.g0063.m0001" "3.56e-01"
"OG0009649" "Nor" "PICAB_chr03_M00000665177" "Birch" "Bpev01.c0146.g0043.m0001" "3.62e-01"
"OG0003394" "Nor" "PICAB_chr05_M00001312584" "Birch" "Bpev01.c0381.g0002.m0001" "4.09e-01"
"OG0001393" "Nor" "PICAB_chr07_M00001813296" "Birch" "Bpev01.c0519.g0006.m0001" "4.31e-01"
"OG0005215" "Nor" "PICAB_chr01_M00000069338" "Birch" "Bpev01.c0327.g0017.m0001" "4.56e-01"
"OG0011139" "Nor" "PICAB_chr09_M00002568675" "Birch" "Bpev01.c0189.g0076.m0001" "4.64e-01"
"OG0012613" "Nor" "PICAB_chr07_M00001967659" "Birch" "Bpev01.c0203.g0002.m0001" "4.86e-01"
"OG0002348" "Nor" "PICAB_chr02_M00000463552" "Birch" "Bpev01.c0389.g0054.m0001" "4.89e-01"
"OG0010474" "Nor" "PICAB_chr10_M00002814495" "Birch" "Bpev01.c0237.g0021.m0001" "5.27e-01"
"OG0007289" "Nor" "PICAB_chr09_M00002393162" "Birch" "Bpev01.c0384.g0002.m0001" "5.51e-01"
"OG0005093" "Nor" "PICAB_chr03_M00000755123" "Birch" "Bpev01.c0082.g0095.m0001" "5.62e-01"
"OG0005131" "Nor" "PICAB_chr12_M00003212313" "Birch" "Bpev01.c0243.g0056.m0001" "5.87e-01"
"OG0009928" "Nor" "PICAB_chr04_M00001033916" "Birch" "Bpev01.c0223.g0041.m0001" "6.01e-01"
"OG0009394" "Nor" "PICAB_chr06_M00001697367" "Birch" "Bpev01.c0280.g0017.m0001" "6.07e-01"
"OG0005529" "Nor" "PICAB_chr08_M00002321810" "Birch" "Bpev01.c0454.g0018.m0001" "6.09e-01"
"OG0001457" "Nor" "PICAB_chr03_M00000647418" "Birch" "Bpev01.c0129.g0023.m0001" "6.30e-01"
